id,user_id,created_at,closed_at,city_of_booking,start_date,end_date,cnt_of_person,min_price,max_price,booking_id,rules,meals,pets,parking,accessibility,facilities,search_settings,room_size,kids,pool_n_beach,sport,transfer,business,rating,score,other,search_mode,ai_chat_id
100479,1490,2026-01-20 09:44:00,2026-01-20 09:49:00,Warsaw,2026-02-18,2026-02-22,3,0,268,83130,Free cancellation,,All pets allowed,parking,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,64,,Any pool,,,,1,7,,ai,7872
100480,1183,2026-04-01 02:16:00,2026-04-01 02:19:00,Wroclaw,2026-04-10,2026-04-14,4,56,150,,,,,,,Kitchen,,27,,,,,,1,10,,ai,8089
100481,1218,2026-02-05 18:25:00,2026-02-05 18:47:00,Warsaw,2026-02-19,2026-02-24,3,50,428,,"Early check-in, Late check-out, Free cancellation","All inclusive, All meals, Breakfast","Toys for pets, Pets welcome in the restaurant",,Accessible room,"Porter/Bellboy service, Smoke-free property, Private bathroom",Hide no reacted offers,0,,,Gym,Shuttle service,,3,1,"Boutique hotel, Dutch-speaking staff, Multilingual staff",manual,
100482,1498,2026-04-22 04:47:00,2026-04-22 04:52:00,Gdansk,2026-04-27,2026-04-29,4,100,847,79015,,,,,,Beachfront,,24,"Family-friendly,Playground or Playroom",Heated pool,,,,3,1,,ai,6687
100483,1477,2026-02-15 11:18:00,,Gdansk,2026-03-07,2026-03-10,2,150,947,,,All inclusive,"Pets welcome in the restaurant, Allows 3 pets",,,"Grab-and-go snacks (snack bar or vending machines), Indoor fireplace, Library",,0,,"Any pool, Outdoor pool","Sauna, Gym",Shuttle service,Coworking lounge,1,8,,manual,
100484,1374,2026-05-11 11:36:00,2026-05-11 11:39:00,Warsaw,2026-05-24,2026-05-25,3,150,684,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,70,Playground or Playroom,Heated pool,,,,3,10,,ai,6542
100485,1317,2026-03-06 17:00:00,2026-03-06 17:06:00,Berlin,2026-03-10,2026-03-17,2,100,526,,Free cancellation,,,parking,,Laundry facilities/services,"Hide disliked rooms, Hide liked offers",11,Kids-friendly bathroom,,,Shuttle service,Coworking lounge,5,7,,manual,
100486,1238,2026-04-18 13:05:00,2026-04-18 13:10:00,Warsaw,2026-04-27,2026-05-01,3,1938,2000,,,,Pet fee less than €20 per night,,,,,0,,Any pool,"Gym,Spa",,,5,9,,ai,8695
100487,1038,2026-01-28 01:55:00,,Wroclaw,2026-02-08,2026-02-13,3,68,150,,,,,,,Kitchen,,0,,,,,,1,10,,ai,5450
100488,1201,2026-01-28 11:05:00,,Prague,2026-02-10,2026-02-11,4,150,333,,"Early check-in, Free cancellation","All meals, All inclusive",Allows 3+ pets,parking,"Accessible room, Door width ≥ 80 cm",,"Hide no reacted offers, Hide liked offers",37,,"Rooftop pool, Outdoor pool, Any pool",,Shuttle service,,1,3,"Boutique hotel, English-speaking staff",manual,
100489,1199,2026-04-01 22:48:00,2026-04-01 22:50:00,Warsaw,2026-04-26,2026-05-01,2,1935,2000,,,,,,,,,17,,Any pool,"Gym,Spa",,,5,9,,ai,7565
100490,1143,2026-04-21 20:34:00,2026-04-21 20:46:00,Berlin,2026-05-09,2026-05-11,3,100,731,,"Early check-in, Free cancellation",All meals,Up to 10kg pet allowed,,,,Hide disliked rooms,0,Safe balcony,"Rooftop pool, Indoor pool",,,Coworking lounge,1,9,,manual,
100491,1189,2026-01-04 14:06:00,2026-01-04 14:07:00,Warsaw,2026-01-14,2026-01-17,4,150,881,93094,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,80,Child-friendly menu,,,,,1,9,,ai,5037
100492,1164,2026-04-28 17:28:00,,Warsaw,2026-05-19,2026-05-23,4,1947,2000,,,,,parking,,,,100,,Any pool,"Gym,Spa",,,5,9,,ai,7371
100493,1252,2026-04-27 13:08:00,2026-04-27 13:13:00,Warsaw,2026-05-13,2026-05-15,4,1950,2000,75430,,,,,,,,90,,Any pool,"Gym,Spa",,,5,9,,ai,5108
100494,1089,2026-03-24 04:50:00,2026-03-24 04:54:00,Warsaw,2026-04-07,2026-04-13,4,1931,2000,,Free cancellation,,,,,,,37,,Any pool,"Gym,Spa",,,5,9,,ai,6314
100495,1429,2026-01-30 07:39:00,,Gdansk,2026-02-21,2026-02-26,3,150,770,,Early check-in,,No pet vaccination required,,"Spacious room layout, Accessible property, Step-free access",,"Hide disliked rooms, Hide no reacted offers",62,,Outdoor pool,,,,4,2,Boutique hotel,manual,
100496,1108,2026-02-16 03:19:00,,Wroclaw,2026-02-24,2026-02-25,5,61,150,,,,,,,Kitchen,,0,,,,,,5,1,,ai,6841
100497,1359,2026-03-09 01:40:00,2026-03-09 01:45:00,Wroclaw,2026-04-01,2026-04-07,4,64,150,84852,,,Pets allowed in public areas,,,Kitchen,,10,,,,,,1,3,,ai,6380
100498,1218,2026-02-18 16:18:00,2026-02-18 16:34:00,Krakow,2026-03-03,2026-03-07,3,0,242,,"Late check-out, Early check-in, Free cancellation","All inclusive, Dinner",Pet-welcome bonus,,Spacious room layout,"Contactless check-in/out, Terrace/Patio, Real double bed (not 2 twins pushed together)","Hide liked offers, Hide no reacted offers, Hide disliked rooms",0,,,,,Coworking lounge,1,1,"English-speaking staff, Multilingual staff",manual,
100499,1260,2026-03-24 14:32:00,2026-03-24 14:39:00,Krakow,2026-04-06,2026-04-09,2,0,561,,,,In-room pet station,,"Spacious room layout, Accessible bathroom, Accessible parking on-site","Tennis court, Currency exchange","Hide liked offers, Hide no reacted offers, Hide disliked rooms",33,"Playground or Playroom, Family-friendly, Kids-friendly bathroom",Indoor pool,Gym,Shuttle service,Coworking lounge,1,4,"Historical building, Design hotel, Multilingual staff",manual,
100500,1283,2026-04-28 14:39:00,,Warsaw,2026-05-17,2026-05-20,4,1900,2000,,,All meals,,,,,,26,,Any pool,"Gym,Spa",,,5,9,Boutique hotel,ai,5777
100501,1042,2026-02-05 17:06:00,2026-02-05 17:09:00,Warsaw,2026-02-24,2026-02-28,3,50,515,97348,,,All pets allowed,,Door width ≥ 80 cm,"Wi-fi,Work desk,King/Queen-size 150+cm width",,0,,,,,,4,1,,ai,7011
100502,1194,2026-01-03 11:33:00,,Warsaw,2026-01-08,2026-01-14,4,1909,2000,,,,,,,,,10,,Any pool,"Gym,Spa",,,5,9,,ai,6975
100503,1352,2026-04-06 21:47:00,2026-04-06 22:05:00,Warsaw,2026-04-23,2026-04-26,1,150,624,,,Dinner,Pet fee less than €20 per night,,,"Express check-in/check-out, Coffee/Tea maker, Water sports facilities",,13,Family-friendly,,,,Coworking lounge,1,1,"English-speaking staff, Design hotel",manual,
100504,1384,2026-03-08 15:25:00,2026-03-08 15:29:00,Warsaw,2026-03-29,2026-03-31,2,1904,2000,87427,,,,,,,,0,,Any pool,"Gym,Spa",,,5,9,,ai,8012
100505,1082,2026-05-21 08:11:00,2026-05-21 08:13:00,Krakow,2026-06-09,2026-06-14,3,150,352,,,Breakfast,,parking,,Soundproof room,,80,,,,,,4,4,,ai,5153
100506,1385,2026-02-21 23:03:00,,Berlin,2026-03-07,2026-03-13,1,0,430,,"Early check-in, Free cancellation, Late check-out",,No pet deposit,parking,Accessible bed height,"24-hour security, Casino, Allergy-free rooms","Hide disliked rooms, Hide liked offers, Hide no reacted offers",43,,Heated pool,"Gym, Sauna",Shuttle service,,1,6,Dutch-speaking staff,manual,
100507,1373,2026-05-02 07:05:00,2026-05-02 07:06:00,Krakow,2026-05-23,2026-05-30,3,0,375,,Free cancellation,Breakfast,,parking,,Soundproof room,,60,,,Sauna,,,2,6,,ai,8830
100508,1100,2026-01-23 14:08:00,2026-01-23 14:12:00,Wroclaw,2026-02-15,2026-02-18,3,98,150,,,,,,,Kitchen,,24,,,,,,2,5,,ai,7812
100509,1404,2026-05-17 08:42:00,2026-05-17 08:47:00,Wroclaw,2026-05-22,2026-05-29,3,75,150,95048,,,,,,Kitchen,,0,,,,,,5,5,,ai,6887
100510,1323,2026-01-31 07:59:00,2026-01-31 08:09:00,Warsaw,2026-02-27,2026-03-05,1,150,495,,Free cancellation,,Additional pet services,parking,,,"Hide disliked rooms, Hide liked offers, Hide no reacted offers",80,"Kids-friendly bathroom, Safe balcony, TV for kids",,Gym,,Coworking lounge,2,4,"Design hotel, Boutique hotel, Historical building",manual,
100511,1311,2026-02-28 20:58:00,2026-02-28 21:00:00,Wroclaw,2026-03-14,2026-03-19,4,82,150,85659,,,,,,Kitchen,,66,,,,,,1,3,,ai,5024
100512,1186,2026-02-09 16:58:00,2026-02-09 17:01:00,Krakow,2026-02-16,2026-02-20,3,0,708,,,Breakfast,,parking,,Soundproof room,,75,,,,,,1,1,,ai,7217
100513,1018,2026-01-08 21:37:00,2026-01-08 21:54:00,Prague,2026-01-14,2026-01-16,3,150,487,90452,"Early check-in, Late check-out, Free cancellation","Breakfast, All inclusive, All meals","Allows 2 pets, Allows 3 pets, Pet walking area nearby",,Accessible room,"Fishing, Table tennis, Hiking","Hide no reacted offers, Hide liked offers, Hide disliked rooms",78,"Family-friendly, TV for kids","Rooftop pool, Indoor pool",,,Coworking lounge,5,10,,manual,
100514,1430,2026-03-16 13:14:00,2026-03-16 13:15:00,Krakow,2026-04-05,2026-04-11,4,100,651,,,Breakfast,,parking,,Soundproof room,,29,,,,Shuttle service,,1,1,,ai,6615
100515,1181,2026-01-30 02:59:00,2026-01-30 03:14:00,Gdansk,2026-02-10,2026-02-17,1,50,519,,Early check-in,,"Up to 20kg pet allowed, No pet vaccination required",parking,"Accessible property, Hard flooring","Terrace/Patio, Bathroom with buthtub","Hide liked offers, Hide no reacted offers",43,,"Heated pool, Rooftop pool, Indoor pool","Sauna, Gym",Shuttle service,,4,3,"Boutique hotel, Historical building",manual,
100516,1363,2026-04-03 03:56:00,2026-04-03 04:16:00,Warsaw,2026-04-25,2026-05-02,4,50,542,,"Late check-out, Early check-in, Free cancellation",,Up to 20kg pet allowed,parking,"Accessible parking on-site, Door width ≥ 80 cm","Casino, Private bathroom, Private entrance","Hide no reacted offers, Hide liked offers",0,Babysitting,"Outdoor pool, Rooftop pool, Heated pool","Gym, Sauna",Shuttle service,Coworking lounge,1,1,Historical building,manual,
100517,1442,2026-03-13 09:25:00,2026-03-13 09:37:00,Prague,2026-03-28,2026-04-01,3,100,561,76661,,"Lunch, All meals","Muzzle not required, Pet walking area nearby, Pet fee less than €20 per night",,"Wheelchair-accessible elevator, Accessible public areas, Accessible room",Grab-and-go snacks (snack bar or vending machines),,0,"Family-friendly, Kids-friendly bathroom",,"Gym, Sauna",Shuttle service,,3,6,,manual,
100518,1332,2026-03-02 12:06:00,2026-03-02 12:25:00,Prague,2026-03-25,2026-03-28,3,50,674,,,Lunch,,parking,,,"Hide disliked rooms, Hide no reacted offers",0,,"Rooftop pool, Indoor pool","Spa, Gym, Sauna",,,1,9,,manual,
100519,1348,2026-03-12 03:32:00,2026-03-12 03:37:00,Warsaw,2026-03-16,2026-03-21,2,1917,2000,,,,,,,,,75,,Any pool,"Gym,Spa",,Coworking lounge,5,9,,ai,5268
100520,1220,2026-03-25 10:57:00,,Warsaw,2026-04-04,2026-04-06,2,0,316,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,13,,,,,,4,1,,ai,7028
100521,1058,2026-02-08 19:16:00,,Warsaw,2026-03-01,2026-03-08,2,0,311,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,50,,,,,,1,1,,ai,8841
100522,1091,2026-04-28 23:00:00,,Paris,2026-05-24,2026-05-28,3,0,643,,"Early check-in, Late check-out, Free cancellation",Dinner,"Allows 3+ pets, Dogs allowed, Pets welcome in the restaurant",parking,Accessible parking on-site,24/7 kitchen access,"Hide disliked rooms, Hide no reacted offers",32,Kids-friendly bathroom,Indoor pool,"Gym, Sauna, Spa",,,3,1,"English-speaking staff, Multilingual staff, Historical building",manual,
100523,1282,2026-05-20 12:40:00,2026-05-20 12:44:00,Krakow,2026-06-07,2026-06-10,2,100,693,76153,Free cancellation,Breakfast,,parking,,Soundproof room,,88,,,,,,3,5,Design hotel,ai,6138
100524,1128,2026-03-29 13:48:00,,Wroclaw,2026-04-17,2026-04-24,5,75,150,,,Lunch,,,,Kitchen,,75,,,,,Coworking lounge,3,1,,ai,8854
100525,1092,2026-04-26 03:38:00,2026-04-26 04:00:00,Warsaw,2026-05-19,2026-05-20,4,0,157,,"Free cancellation, Late check-out, Early check-in",,,parking,,Bathroom with buthtub,"Hide disliked rooms, Hide liked offers, Hide no reacted offers",31,"Child-friendly menu, Babysitting, Family-friendly","Heated pool, Outdoor pool",Gym,Shuttle service,,1,9,"Historical building, Dutch-speaking staff, Multilingual staff",manual,
100526,1392,2026-04-03 09:33:00,2026-04-03 09:35:00,Warsaw,2026-04-10,2026-04-13,1,1900,2000,97230,Early check-in,,,,Step-free access,,,76,,Any pool,"Gym,Spa",Shuttle service,,5,9,,ai,7561
100527,1023,2026-03-22 17:09:00,,Krakow,2026-03-28,2026-03-30,3,50,744,,,Breakfast,,parking,,Soundproof room,,23,Babysitting,,,Shuttle service,,1,1,,ai,7751
100528,1061,2026-01-19 13:21:00,2026-01-19 13:26:00,Krakow,2026-01-25,2026-01-31,1,100,431,77505,,Breakfast,,parking,,Soundproof room,Hide liked offers,95,Kids-friendly bathroom,,,,,1,6,,ai,6520
100529,1140,2026-04-12 08:31:00,2026-04-12 08:33:00,Gdansk,2026-04-20,2026-04-25,4,0,491,84470,,,,parking,,Beachfront,,30,"Family-friendly,Playground or Playroom",,,,,5,1,,ai,7342
100530,1299,2026-03-20 01:36:00,2026-03-20 01:41:00,Warsaw,2026-03-29,2026-03-30,3,50,209,94409,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,0,,,,,,1,1,,ai,7236
100531,1344,2026-03-22 17:45:00,2026-03-22 17:47:00,Warsaw,2026-04-18,2026-04-21,4,150,660,89829,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,0,,,,Shuttle service,,5,9,,ai,8585
100532,1468,2026-05-17 08:56:00,2026-05-17 09:01:00,Krakow,2026-06-12,2026-06-14,4,0,575,99153,,Breakfast,,parking,,Soundproof room,,30,,,,,,2,1,,ai,8690
100533,1216,2026-04-14 18:16:00,2026-04-14 18:29:00,Berlin,2026-05-11,2026-05-17,4,150,354,83633,,"Breakfast, Lunch, Dinner","Pets allowed in public areas, No pet deposit",parking,,"Wi-fi, Elevator/lift access, In-room safe","Hide no reacted offers, Hide disliked rooms, Hide liked offers",20,"Kids-friendly bathroom, Safe balcony, Entertainment for kids",,,Shuttle service,Coworking lounge,1,1,"Multilingual staff, English-speaking staff",manual,
100534,1232,2026-02-27 15:51:00,,Wroclaw,2026-03-05,2026-03-08,3,91,150,,,,,,,Kitchen,,37,TV for kids,,,,,4,10,,ai,6348
100535,1182,2026-04-18 10:53:00,2026-04-18 11:03:00,Paris,2026-05-07,2026-05-12,4,0,787,,,Lunch,,parking,"Accessible parking on-site, Hard flooring, Door width ≥ 80 cm",24/7 kitchen access,"Hide no reacted offers, Hide disliked rooms",70,,"Any pool, Indoor pool, Outdoor pool","Gym, Spa",,Coworking lounge,5,1,,manual,
100536,1108,2026-01-23 06:05:00,2026-01-23 06:24:00,Wroclaw,2026-02-06,2026-02-13,4,0,230,,,"All meals, Breakfast",Pet walking area nearby,,,Crib/Cot available,"Hide liked offers, Hide no reacted offers, Hide disliked rooms",0,"Kids-friendly bathroom, Safe balcony",,,Shuttle service,,1,9,"Multilingual staff, Dutch-speaking staff",manual,
100537,1486,2026-03-23 08:05:00,2026-03-23 08:07:00,Gdansk,2026-04-02,2026-04-08,2,50,453,,,All inclusive,,,,Beachfront,,81,"Family-friendly,Playground or Playroom",,,,,1,1,,ai,7349
100538,1405,2026-04-19 23:14:00,2026-04-19 23:16:00,Warsaw,2026-04-26,2026-04-30,3,50,757,80860,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,0,,,,,,1,2,,ai,5892
100539,1358,2026-05-06 12:57:00,2026-05-06 13:18:00,Prague,2026-05-19,2026-05-23,3,100,605,,"Late check-out, Early check-in",,"Allows 2 pets, Up to 15kg pet allowed, Pets allowed in public areas",parking,"Accessible room, Accessible parking on-site","Smoke-free property, Sea view","Hide disliked rooms, Hide liked offers",0,,"Rooftop pool, Outdoor pool","Gym, Spa, Sauna",,,5,10,,manual,
100540,1294,2026-03-29 13:33:00,2026-03-29 13:38:00,Warsaw,2026-04-04,2026-04-10,3,1913,2000,,,,,,,,,0,,Any pool,"Gym,Spa",,,5,9,,ai,7513
100541,1462,2026-02-15 08:24:00,,Gdansk,2026-03-07,2026-03-11,4,50,468,,,,,,,Beachfront,,26,"Family-friendly,Playground or Playroom",,Gym,,,1,7,,ai,7596
100542,1220,2026-04-24 12:03:00,2026-04-24 12:06:00,Warsaw,2026-05-06,2026-05-13,3,1915,2000,,,,,,,Terrace/Patio,,0,,Any pool,"Gym,Spa",Shuttle service,,5,9,,ai,8594
100543,1095,2026-04-26 22:37:00,2026-04-26 22:50:00,Berlin,2026-05-09,2026-05-14,3,0,418,,"Free cancellation, Early check-in",,Pet walking area nearby,parking,,,Hide disliked rooms,56,,"Heated pool, Outdoor pool","Spa, Gym, Sauna",Shuttle service,Coworking lounge,1,2,,manual,
100544,1091,2026-02-07 14:08:00,2026-02-07 14:12:00,Gdansk,2026-03-07,2026-03-09,1,150,565,,,,,parking,,Beachfront,,75,"Family-friendly,Playground or Playroom",,,Shuttle service,,2,7,,ai,6704
100545,1408,2026-05-01 21:20:00,,Paris,2026-05-13,2026-05-17,2,150,835,,"Early check-in, Free cancellation, Late check-out","All meals, Dinner, Breakfast",Allows 2 pets,,,Soundproof room,Hide liked offers,69,Child-friendly menu,"Any pool, Indoor pool",,Shuttle service,Coworking lounge,2,5,"Dutch-speaking staff, Boutique hotel",manual,
100546,1341,2026-01-09 02:24:00,2026-01-09 02:26:00,Krakow,2026-01-18,2026-01-25,4,100,767,,,Breakfast,,parking,,Soundproof room,,87,,Rooftop pool,,,,5,4,,ai,7067
100547,1393,2026-05-09 19:30:00,,Warsaw,2026-05-20,2026-05-22,4,50,759,,,"All inclusive, All meals","Up to 15kg pet allowed, No pet deposit",parking,,,"Hide disliked rooms, Hide no reacted offers",19,,,Spa,,,1,1,,manual,
100548,1411,2026-02-26 20:42:00,2026-02-26 20:47:00,Krakow,2026-03-27,2026-04-03,2,0,163,,,Breakfast,,parking,,Soundproof room,,62,,,,,,2,1,,ai,8086
100549,1423,2026-02-07 20:22:00,2026-02-07 20:40:00,Wroclaw,2026-02-12,2026-02-13,3,0,251,83715,"Late check-out, Early check-in",Lunch,Cats allowed,parking,"Accessible parking on-site, Accessible room",Picnic area,,85,,"Heated pool, Outdoor pool",Gym,,,2,1,,manual,
100550,1479,2026-01-08 19:19:00,2026-01-08 19:21:00,Krakow,2026-01-23,2026-01-24,1,100,702,,,Breakfast,,parking,,Soundproof room,,0,,,,,,1,9,,ai,7043
100551,1034,2026-01-05 09:59:00,,Warsaw,2026-02-03,2026-02-06,1,50,814,,"Early check-in, Free cancellation","Breakfast, Dinner",,,,Porter/Bellboy service,,0,,"Any pool, Outdoor pool, Heated pool",,Shuttle service,Coworking lounge,5,1,"Multilingual staff, English-speaking staff",manual,
100552,1046,2026-02-05 11:04:00,2026-02-05 11:23:00,Paris,2026-02-24,2026-03-03,4,50,252,,"Early check-in, Late check-out","All meals, Breakfast",,parking,,,"Hide no reacted offers, Hide liked offers",90,,Any pool,Spa,Shuttle service,,4,9,English-speaking staff,manual,
100553,1225,2026-01-06 01:20:00,2026-01-06 01:42:00,Warsaw,2026-01-24,2026-01-28,4,100,313,,,"Dinner, Lunch, All meals",,,"Accessible public areas, Hard flooring","Extra bed available, Safe for toddlers and kids, Sea view",,0,"Kids-friendly bathroom, Entertainment for kids","Heated pool, Outdoor pool, Any pool",Gym,,Coworking lounge,5,9,,manual,
100554,1070,2026-04-04 19:39:00,2026-04-04 19:40:00,Krakow,2026-04-10,2026-04-12,4,150,897,,,Breakfast,,parking,,Soundproof room,,0,,,,,,4,1,,ai,5301
100555,1161,2026-01-30 22:26:00,2026-01-30 22:30:00,Krakow,2026-02-01,2026-02-02,3,150,331,94516,,Breakfast,,parking,Accessible bathroom,Soundproof room,,0,,,,,,5,9,,ai,8054
100556,1269,2026-04-04 10:51:00,2026-04-04 10:55:00,Gdansk,2026-04-11,2026-04-17,3,100,259,,,,,,,Beachfront,,0,"Family-friendly,Playground or Playroom",,,,,3,1,Boutique hotel,ai,7521
100557,1035,2026-05-20 03:01:00,,Berlin,2026-06-13,2026-06-20,3,150,900,,"Late check-out, Free cancellation, Early check-in",,"Pet walking area nearby, No pet deposit, Unattended pets allowed",,"Accessible public areas, Accessible bathroom, Hard flooring",,,16,,"Any pool, Heated pool, Rooftop pool",,,,1,1,Historical building,manual,
100558,1232,2026-03-28 01:08:00,2026-03-28 01:20:00,Krakow,2026-04-13,2026-04-14,3,50,490,,,"Dinner, All meals, Lunch",,parking,"Step-free access, Door width ≥ 80 cm, Accessible room",Water sports facilities,,50,Safe balcony,Heated pool,"Spa, Gym",Shuttle service,Coworking lounge,3,8,"Dutch-speaking staff, Boutique hotel",manual,
100559,1296,2026-04-09 20:44:00,2026-04-09 20:49:00,Warsaw,2026-04-25,2026-04-30,3,1930,2000,77566,,,,,,,,0,TV for kids,Any pool,"Gym,Spa",,,5,9,,ai,5735
100560,1345,2026-03-15 03:04:00,2026-03-15 03:20:00,Gdansk,2026-03-27,2026-04-03,4,100,404,75499,"Free cancellation, Early check-in, Late check-out",Dinner,"Dogs allowed, Pets allowed in public areas, Pet walking area nearby",parking,,,"Hide disliked rooms, Hide liked offers",18,,Outdoor pool,"Spa, Gym, Sauna",Shuttle service,,1,1,,manual,
100561,1318,2026-05-20 13:01:00,2026-05-20 13:10:00,Warsaw,2026-06-03,2026-06-09,2,150,935,,Free cancellation,"Dinner, Lunch, All inclusive","Allows 3+ pets, Pet-welcome bonus",parking,Accessible public areas,"Fishing, Coffee/Tea maker, Bathroom with buthtub",,10,"Safe balcony, Family-friendly","Rooftop pool, Any pool",Sauna,Shuttle service,Coworking lounge,5,1,,manual,
100562,1079,2026-02-04 09:01:00,2026-02-04 09:05:00,Gdansk,2026-02-22,2026-03-01,1,100,331,89970,,,,,,Beachfront,,29,"Family-friendly,Playground or Playroom",,,,,4,1,,ai,7001
100563,1151,2026-03-19 05:44:00,2026-03-19 06:00:00,Wroclaw,2026-03-26,2026-04-02,1,150,596,,"Early check-in, Free cancellation",,,,,,,52,"Playground or Playroom, Entertainment for kids, Babysitting",,"Gym, Sauna, Spa",,Coworking lounge,1,1,English-speaking staff,manual,
100564,1361,2026-02-16 04:11:00,,Wroclaw,2026-03-06,2026-03-07,3,0,350,,,,"Additional pet services, Up to 10kg pet allowed",parking,"Accessible bathroom, Accessible property, Step-free access",,"Hide disliked rooms, Hide liked offers, Hide no reacted offers",67,,,"Sauna, Spa",,,5,1,English-speaking staff,manual,
100565,1078,2026-03-16 10:45:00,2026-03-16 11:10:00,Berlin,2026-04-04,2026-04-06,2,50,230,,"Late check-out, Early check-in, Free cancellation","Dinner, Breakfast, All inclusive",,parking,,,"Hide no reacted offers, Hide liked offers, Hide disliked rooms",0,,"Outdoor pool, Indoor pool, Heated pool","Spa, Sauna",Shuttle service,Coworking lounge,4,1,,manual,
100566,1311,2026-03-15 07:09:00,2026-03-15 07:13:00,Krakow,2026-03-19,2026-03-23,3,150,666,97050,,Breakfast,,parking,,Soundproof room,,0,,Rooftop pool,,,,2,6,,ai,6617
100567,1194,2026-02-15 08:06:00,2026-02-15 08:10:00,Wroclaw,2026-03-06,2026-03-11,4,68,150,90887,Late check-out,,,,,Kitchen,,0,,,,,,5,1,Design hotel,ai,6403
100568,1078,2026-01-20 18:06:00,2026-01-20 18:10:00,Krakow,2026-02-19,2026-02-24,4,50,423,,,Breakfast,,parking,,Soundproof room,,0,,,,,,4,7,,ai,8594
100569,1141,2026-02-25 02:35:00,2026-02-25 02:37:00,Wroclaw,2026-03-26,2026-03-30,3,57,150,99028,,All inclusive,,,,Kitchen,,69,,,,,,4,4,,ai,7807
100570,1195,2026-01-28 16:32:00,2026-01-28 16:33:00,Wroclaw,2026-02-12,2026-02-16,3,53,150,77859,,,Pets allowed in public areas,,,Kitchen,,67,,,,,,1,1,,ai,6965
100571,1396,2026-01-25 00:24:00,2026-01-25 00:32:00,Warsaw,2026-02-15,2026-02-19,3,0,404,,Early check-in,,,parking,,"Currency exchange, BBQ facilities","Hide disliked rooms, Hide no reacted offers",62,,Any pool,Gym,,Coworking lounge,2,6,,manual,
100572,1282,2026-04-11 10:28:00,2026-04-11 10:31:00,Warsaw,2026-05-03,2026-05-07,1,100,450,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,0,,,,,,1,1,,ai,6958
100573,1419,2026-01-26 04:07:00,,Gdansk,2026-01-30,2026-02-04,2,100,859,,Early check-in,"Dinner, Lunch, All inclusive",,,,,"Hide disliked rooms, Hide liked offers, Hide no reacted offers",18,,,Sauna,Shuttle service,Coworking lounge,4,1,,manual,
100574,1491,2026-03-30 11:48:00,2026-03-30 12:03:00,Paris,2026-04-21,2026-04-25,2,150,447,90796,"Free cancellation, Early check-in, Late check-out",Breakfast,"All pets allowed, In-room pet station",,"Accessible bed height, Accessible property","Picnic area, Porter/Bellboy service, Room size 30m2 +",,0,"Playground or Playroom, Family-friendly","Outdoor pool, Rooftop pool",Spa,,Coworking lounge,5,6,,manual,
100575,1450,2026-01-21 14:26:00,2026-01-21 14:35:00,Paris,2026-01-26,2026-01-27,1,0,650,,"Free cancellation, Early check-in, Late check-out",Breakfast,"All pets allowed, Pet walking area nearby",,,Blackout curtains,,43,,"Outdoor pool, Any pool",,,Coworking lounge,5,7,"Dutch-speaking staff, Multilingual staff, English-speaking staff",manual,
100576,1122,2026-01-27 19:21:00,2026-01-27 19:25:00,Wroclaw,2026-02-05,2026-02-11,3,51,150,87447,,,,,,Kitchen,,30,Babysitting,,,,,1,5,,ai,7585
100577,1190,2026-01-22 09:28:00,2026-01-22 09:33:00,Gdansk,2026-01-29,2026-02-05,2,0,226,96000,,,,,,Beachfront,,87,"Family-friendly,Playground or Playroom",,,,,2,1,,ai,5103
100578,1019,2026-01-13 04:58:00,2026-01-13 05:05:00,Wroclaw,2026-01-31,2026-02-07,1,0,576,,"Early check-in, Late check-out",,Pets allowed in public areas,,Accessible room,Golf course (on-site or nearby),,65,"Kids-friendly bathroom, Entertainment for kids, Babysitting",,Gym,,Coworking lounge,2,3,English-speaking staff,manual,
100579,1458,2026-01-18 19:41:00,2026-01-18 19:42:00,Warsaw,2026-02-15,2026-02-19,4,1917,2000,80526,,,,,,,,78,,Any pool,"Gym,Spa",,,5,9,,ai,5053
100580,1457,2026-02-15 06:39:00,2026-02-15 06:44:00,Wroclaw,2026-02-20,2026-02-27,4,68,150,,,,,,,Kitchen,,98,,,Gym,,,1,1,,ai,5398
100581,1366,2026-05-11 11:53:00,2026-05-11 12:11:00,Wroclaw,2026-05-17,2026-05-22,1,150,939,,"Early check-in, Free cancellation, Late check-out",,,parking,,,Hide disliked rooms,0,"Babysitting, Child-friendly menu, Playground or Playroom",,"Gym, Sauna",Shuttle service,Coworking lounge,1,1,Historical building,manual,
100582,1198,2026-04-09 10:12:00,2026-04-09 10:13:00,Krakow,2026-04-17,2026-04-18,2,150,510,,,Breakfast,,parking,,Soundproof room,,99,,,Spa,,,1,10,,ai,6815
